pagina	pregunta	respuesta
0086	involucrados	La respuesta es c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), f) Funcionario público (con capacidad de decisión y mando), h) Organizaciones internacionales o gobiernos extranjeros.
0086	formalidad	La respuesta es a) Formal.
0086	nivel_educacion	La respuesta es b) Media-superior.
0086	tono	b) Negativo
0086	emociones	h) Ninguna La política del grupo AFD en materia de prevención y lucha contra prácticas prohibidas se centra en promover las más altas normas y estándares de integridad, incluyendo prácticas leales, transparencia financiera y tolerancia cero hacia el fraude y la corrupción.
0086	tipo_entidad	La respuesta es h) Academia.
0086	origen_entidad	La respuesta es b) Internacional.
0086	proposito	La respuesta es b) Reportar o comentar una situación (una circunstancia o un conjunto de factores relacionados con un fenómeno más complejo que un solo caso aislado).
0086	informacion_presentada	a) Factual.
0086	vision	La respuesta es d) Otro (especifica).
0086	consecuencias	La respuesta es a) Penas y sanciones legales.
0086	que_muestra	La respuesta es c) Ambos.
0086	intencion	La respuesta es c) Tomar acciones frente al problema.
0086	localizacion_problema	c) No aplica La pregunta parece estar buscando una perspectiva geográfica o de alcance de la corrupción, pero el texto no se refiere a una situación específica de corrupción en un país o región en particular. En lugar de eso, se enfoca en la estrategia y política del grupo AFD para combatir la corrupción, incluyendo su política general, el código de conducta anticorrupción y la estrategia anticorrupción de Francia.
0086	involucrados	La respuesta es d) Ciudadanos concretos, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), f) Funcionario público (con capacidad de decisión y mando), c) Empresas.
0086	formalidad	La respuesta es a) Formal.
0086	nivel_educacion	b) Media-superior (mayor a 11 años de edad)
0086	tono	b) Negativo
0086	emociones	h) Ninguna
0086	tipo_entidad	h) Academia.
0086	origen_entidad	La respuesta es b) Internacional.
0086	proposito	La respuesta es d) Educar sobre el tema
0086	informacion_presentada	La respuesta es a) Factual.
0086	vision	La respuesta es d) Otro. Esta visión de la corrupción está centrada en la lucha contra la corrupción desde una perspectiva de política pública, con un énfasis en la prevención y la lucha contra la corrupción en el contexto de las operaciones financieras del Grupo AFD.
0086	consecuencias	La respuesta es a) Penas y sanciones legales.
0086	que_muestra	La respuesta es c) Ambos.
0086	intencion	a) Conocer el diagnóstico de la situación de la corrupción
0086	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global)
0086	involucrados	La respuesta es c) Empresas.
0086	formalidad	La respuesta es a) Formal.
0086	nivel_educacion	La respuesta es b) Media-superior.
0086	tono	La respuesta es b) Negativo.
0086	emociones	h) Ninguna
0441	tipo_entidad	La respuesta es h) Academia.
0441	origen_entidad	La respuesta es b) Internacional.
0441	proposito	La respuesta es d) Educar sobre el tema.
0441	informacion_presentada	a) Factual.
0441	vision	La respuesta es d) Otro.
0441	consecuencias	a) Penas y sanciones legales
0441	que_muestra	La respuesta es c) Ambos.
0441	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0441	localizacion_problema	c) No aplica
0441	involucrados	La respuesta es b) Gobierno nacional.
0441	formalidad	La respuesta es a) Formal.
0441	nivel_educacion	b) Media-superior (mayor a 11 años de edad)
0441	tono	b) Negativo
0441	emociones	a) Alegría b) Tristeza c) Ira d) Miedo e) Sorpresa f) Vergüenza g) Culpa h) Ninguna
0441	tipo_entidad	La respuesta es h) Academia.
0441	origen_entidad	La respuesta es b) Internacional.
0441	proposito	La respuesta es d) Educar sobre el tema.
0441	informacion_presentada	La respuesta es a) Factual.
0441	vision	La respuesta es d) Otro. La corrupción es vista como un problema sistémico, es decir, un fenómeno complejo que se inserta en un contexto político, social y económico determinado, y que se relaciona con la forma en que se ejerce el poder, la discrecionalidad y la autonomía de los grupos de poder político y económico.
0441	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0441	que_muestra	La respuesta es c) Ambos.
0441	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0441	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0441	involucrados	La respuesta es c) Empresas.
0441	formalidad	La respuesta es a) Formal.
0441	nivel_educacion	La respuesta es b) Media-superior.
0441	tono	La respuesta es b) Negativo.
0441	emociones	La respuesta es g) Culpa.
0441	tipo_entidad	La respuesta es h) Academia.
0441	origen_entidad	La respuesta es b) Internacional.
0441	proposito	La respuesta es d) Educar sobre el tema.
0441	informacion_presentada	a) Factual (datos concretos)
0441	vision	La respuesta es d) Otro. La corrupción en Nicaragua se considera como un fenómeno sistémico, que involucra a diferentes actores y estructuras sociales, políticas y económicas, y que no se reduce a casos o personas particulares. La corrupción se ha institucionalizado en ciertas áreas del Estado y ha sido aceptada como una forma de hacer política y económica, lo que la convierte en un problema sistémico que requiere una visión integral para ser abordado.
0441	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0441	que_muestra	La respuesta es c) Ambos.
0441	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0441	localizacion_problema	c) No aplica
0441	involucrados	c) Empresas.
0441	formalidad	La respuesta es a) Formal.
0441	nivel_educacion	La respuesta es b) Media-superior.
0441	tono	La respuesta es a) Positivo.
0441	emociones	a) Alegría, c) Ira, f) Vergüenza
0401	tipo_entidad	La respuesta es b) Gobierno.
0401	origen_entidad	La respuesta es a) Nacional.
0401	proposito	La respuesta es d) Educar sobre el tema.
0401	informacion_presentada	La respuesta es a) Factual.
0401	vision	La respuesta es d) Otro.
0401	consecuencias	La respuesta es a) Penas y sanciones legales.
0401	que_muestra	La respuesta es c) Ambos.
0401	intencion	La respuesta es f) No aplica.
0401	localizacion_problema	La respuesta es a) Nacional.
0401	involucrados	La respuesta es f) Funcionario público (con capacidad de decisión y mando).
0401	formalidad	La respuesta es a) Formal.
0401	nivel_educacion	La respuesta es b) Media-superior.
0401	tono	La respuesta es a) Positivo.
0401	emociones	La respuesta es d) Miedo.
0401	tipo_entidad	La respuesta es b) Gobierno.
0401	origen_entidad	La respuesta es a) Nacional.
0401	proposito	La respuesta es d) Educar sobre el tema.
0401	informacion_presentada	La respuesta es a) Factual.
0401	vision	La respuesta es d) Otro.
0401	consecuencias	La respuesta es a) Penas y sanciones legales.
0401	que_muestra	La respuesta es d) Ninguna de las anteriores.
0401	intencion	La respuesta es b) Tomar conciencia general del problema.
0401	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0401	involucrados	La respuesta es f) Funcionario público (con capacidad de decisión y mando).
0401	formalidad	La respuesta es a) Formal.
0401	nivel_educacion	La respuesta es b) Media-superior.
0401	tono	La respuesta es b) Negativo.
0401	emociones	La respuesta es h) Ninguna.
0401	tipo_entidad	La respuesta es b) Gobierno.
0401	origen_entidad	La respuesta es a) Nacional.
0401	proposito	La respuesta es d) Educar sobre el tema y h) Guía o información para realizar el proceso de denuncia de un caso de corrupción.
0401	informacion_presentada	La respuesta es a) Factual.
0401	vision	La respuesta es d) Otro (especifica). Al analizar el texto, se puede inferir que la visión de la corrupción presentada es más bien una visión institucional y organizativa. La estructura del texto se centra en la presentación de la organización y los funcionarios de la Fiscalía de Combate a la Corrupción, con información sobre sus direcciones, extensiones telefónicas y correos electrónicos. Esta visión se enfoca en la estructura y funcionamiento interno de la institución, más que en la corrupción en sí misma.
0401	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0401	que_muestra	La respuesta es c) Ambos.
0401	intencion	La respuesta es c) Tomar acciones frente al problema.
0401	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0401	involucrados	La respuesta es f) Funcionario público (con capacidad de decisión y mando).
0401	formalidad	La respuesta es a) Formal.
0401	nivel_educacion	La respuesta es b) Media-superior.
0401	tono	La respuesta es a) Positivo.
0401	emociones	a) Alegría b) Tristeza c) Ira d) Miedo e) Sorpresa f) Vergüenza g) Culpa h) Ninguna La respuesta es h) Ninguna.
0024	tipo_entidad	La respuesta es h) Academia.
0024	origen_entidad	La respuesta es b) Internacional.
0024	proposito	La respuesta es d) Educar sobre el tema.
0024	informacion_presentada	La respuesta es a) Factual.
0024	vision	La respuesta es d) Otro.
0024	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0024	que_muestra	La respuesta es c) Ambos.
0024	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0024	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0024	involucrados	La respuesta es a, b, c y g.
0024	formalidad	La respuesta es a) Formal.
0024	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad).
0024	tono	La respuesta es b) Negativo.
0024	emociones	La respuesta es h) Ninguna.
0024	tipo_entidad	La respuesta es h) Academia.
0024	origen_entidad	La respuesta es b) Internacional.
0024	proposito	La respuesta es d) Educar sobre el tema.
0024	informacion_presentada	La respuesta es a) Factual.
0024	vision	La respuesta es d) Otro (especifica). La visión de la corrupción presentada en el texto se centra en la idea de que existen tipos de corrupción que quedan invisibilizados por la concepción dominante de corrupción política, que se enfoca en el soborno y la extorsión. El autor sostiene que la corrupción política puede manifestarse de manera más sutil, no necesariamente involucrando sobornos o extorsiones, y que esta visión más amplia de la corrupción es necesaria para comprender plenamente el problema.
0024	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0024	que_muestra	La respuesta es c) Ambos.
0024	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0024	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0024	involucrados	La respuesta es e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel).
0024	formalidad	La respuesta es a) Formal.
0024	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad)
0024	tono	La respuesta es b) Negativo.
0024	emociones	La respuesta es h) Ninguna.
0024	tipo_entidad	La respuesta es h) Academia.
0024	origen_entidad	La respuesta es a) Nacional.
0024	proposito	La respuesta es d) Educar sobre el tema.
0024	informacion_presentada	La respuesta es a) Factual.
0024	vision	La respuesta es d) Otro.
0024	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0024	que_muestra	La respuesta es b) Problemas derivados de la corrupción.
0024	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción
0024	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0024	involucrados	La respuesta es b) Gobierno nacional.
0024	formalidad	La respuesta es a) Formal.
0024	nivel_educacion	La respuesta es b) Media-superior.
0024	tono	La respuesta es b) Negativo.
0024	emociones	La respuesta es h) Ninguna.
0132	tipo_entidad	La respuesta es h) Academia.
0132	origen_entidad	La respuesta es b) Internacional.
0132	proposito	La respuesta es d) Educar sobre el tema.
0132	informacion_presentada	La respuesta es a) Factual.
0132	vision	La respuesta es d) Otro. En este texto, la corrupción se presenta como un fenómeno complejo que va más allá de los delitos o casos particulares. Se la describe como un problema estructural que se relaciona con la falta de ética, la ausencia de valores y la mala gestión pública. La autora menciona que la corrupción es un síntoma de males más profundos, como la debilidad de las instituciones y la rendición de cuentas inexistente. También se enfatiza la importancia de la educación y la formación de valores para combatir la corrupción y promover la transparencia y la honestidad en la sociedad. Por lo tanto, la visión de la corrupción en este texto se centra en su naturaleza sistémica y estructural, más que en los casos o delitos particulares.
